Dim1,Dim2,class
22.448108673095703,5.9061055183410645,0
23.647127151489258,0.9139158725738525,0
23.796600341796875,10.122798919677734,0
-30.715517044067383,27.706024169921875,5
23.927963256835938,3.248671293258667,0
-2.286285638809204,-29.927276611328125,2
-22.122783660888672,9.150813102722168,3
22.920215606689453,10.635050773620605,0
24.84671974182129,9.639248847961426,0
-30.27229118347168,-7.684255599975586,2
-21.163084030151367,11.653585433959961,3
14.209775924682617,37.794742584228516,7
-31.764541625976562,-7.895543575286865,2
3.42814564704895,-38.06367874145508,1
-32.03424072265625,-7.074583530426025,2
-0.3390529453754425,22.547164916992188,4
-3.2513177394866943,23.15003776550293,4
-31.835981369018555,-5.730358600616455,2
1.619506597518921,5.449678421020508,0
25.404695510864258,-1.3828009366989136,0
0.7506770491600037,-34.27128601074219,1
-29.791481018066406,28.225933074951172,5
-34.013675689697266,-4.211310863494873,2
-22.139244079589844,9.077144622802734,2
-31.85177230834961,27.875349044799805,5
45.25410079956055,-15.294207572937012,6
41.49227523803711,-14.865999221801758,6
44.11268997192383,-11.751640319824219,6
-30.720802307128906,-4.159221172332764,2
-17.242586135864258,-12.15218448638916,11
-33.77244567871094,-4.408364295959473,2
-6.379143714904785,1.2586015462875366,12
3.0684847831726074,7.286319255828857,8
6.36055850982666,-38.229068756103516,1
-5.087373733520508,-26.967391967773438,9
-16.100561141967773,-7.511979579925537,11
-16.266265869140625,-11.50927734375,11
-1.7340021133422852,20.386457443237305,12
-5.500088214874268,-26.21183967590332,9
26.5998592376709,-0.36800679564476013,0
-2.6000027656555176,22.43476104736328,4
-30.700214385986328,27.15452766418457,5
-32.46642303466797,-4.143019199371338,2
-32.79450988769531,-5.233922004699707,2
-34.679935455322266,-3.6890413761138916,2
-4.821316719055176,24.247337341308594,4
-17.09334373474121,-12.962689399719238,11
28.71697425842285,2.4618701934814453,0
-44.39665222167969,7.007364273071289,10
-0.22420255839824677,-33.0916862487793,9
-22.939512252807617,10.965373992919922,3
26.224475860595703,1.9281820058822632,0
22.907968521118164,-2.7069642543792725,0
-3.1387939453125,25.712732315063477,5
3.6778011322021484,7.953238010406494,8
-34.006893157958984,-3.7934000492095947,2
-21.262128829956055,11.994085311889648,3
26.078237533569336,-22.144437789916992,13
-3.8570945262908936,-27.58190155029297,1
1.2584537267684937,-34.06951904296875,1
21.088422775268555,5.932555675506592,0
-18.132240295410156,-11.263652801513672,11
-5.816310882568359,-27.752822875976562,9
23.636287689208984,4.208414554595947,0
0.12584659457206726,-35.51019287109375,1
6.204587459564209,-38.97490692138672,1
-19.444643020629883,13.586613655090332,3
-1.6199617385864258,23.064682006835938,4
-31.31546974182129,28.709903717041016,5
24.901309967041016,7.32886266708374,0
-45.39012908935547,10.362704277038574,10
-18.632083892822266,-10.940963745117188,11
40.56202697753906,-15.02474594116211,6
16.858524322509766,-8.59067440032959,13
24.614715576171875,-23.80546760559082,14
-17.029237747192383,-10.738933563232422,11
-4.700567245483398,-25.90929412841797,9
21.4215087890625,8.156929969787598,0
7.2647294998168945,3.9941956996917725,15
-31.17694091796875,-2.1574676036834717,2
3.9913382530212402,-41.17573928833008,1
-1.2569068670272827,13.90703010559082,15
-32.0463981628418,-6.4350175857543945,2
-30.685476303100586,28.81885528564453,5
-1.336571216583252,24.34782600402832,4
-26.434045791625977,-1.3413605690002441,2
44.151737213134766,-12.41307544708252,6
-46.10329818725586,9.1107759475708,10
20.134294509887695,4.081716060638428,0
-47.2257080078125,9.140704154968262,10
-7.677462100982666,1.0317108631134033,12
-9.172917366027832,-3.2013742923736572,15
-20.83062744140625,11.526738166809082,3
-19.77025032043457,-8.740123748779297,4
45.022422790527344,-15.47234058380127,6
-44.67752456665039,7.259974002838135,10
46.52846145629883,-15.929054260253906,6
-34.36892318725586,-7.404164791107178,4
-0.24519704282283783,-34.28958511352539,1
29.992294311523438,3.0232291221618652,0
13.643268585205078,37.31873321533203,7
3.2958292961120605,-41.08310317993164,1
2.2740602493286133,-40.23107147216797,1
26.32926368713379,10.287141799926758,0
7.802846908569336,6.187040328979492,8
19.866914749145508,-9.24120044708252,6
14.794862747192383,37.628910064697266,7
24.903484344482422,3.8794126510620117,0
44.970096588134766,-14.04737663269043,6
-16.72757911682129,-12.70910358428955,11
3.138110876083374,-35.726585388183594,1
24.590322494506836,4.867318153381348,0
20.28221893310547,-3.387687921524048,0
1.7299312353134155,-32.5333366394043,1
22.893491744995117,5.694753170013428,0
19.024873733520508,-10.17160701751709,13
25.94367790222168,-24.482013702392578,14
-5.782656192779541,-25.84714698791504,9
-46.72079086303711,11.42774772644043,10
14.450504302978516,36.84529495239258,7
-29.172687530517578,-7.24814510345459,4
45.19817352294922,-13.95158576965332,6
-21.557567596435547,-7.99552059173584,11
21.4445743560791,7.90936803817749,0
25.37005043029785,-24.673534393310547,14
45.426204681396484,-14.587984085083008,6
25.88864517211914,4.509120941162109,0
17.146373748779297,-8.495942115783691,13
2.507000207901001,5.3790507316589355,8
20.596824645996094,2.7974514961242676,0
44.89877700805664,-13.338784217834473,6
-31.199987411499023,29.968427658081055,5
-30.149883270263672,-1.9953502416610718,2
14.270210266113281,36.11954879760742,7
5.609447956085205,-35.72673416137695,1
21.171428680419922,8.282732009887695,0
-23.39667510986328,9.979339599609375,3
-4.62473201751709,-26.27972412109375,9
-0.3503406345844269,-34.72614669799805,1
-31.153833389282227,-6.389157295227051,2
27.80672264099121,8.764883995056152,0
45.49592590332031,-14.816271781921387,6
-29.929550170898438,-8.06580638885498,2
17.71776008605957,8.860337257385254,0
-21.64225959777832,11.26563835144043,3
25.403165817260742,-24.051137924194336,14
0.39912015199661255,-34.598670959472656,1
25.6678409576416,-23.061800003051758,14
-21.48322868347168,8.267278671264648,3
4.582967758178711,-41.028892517089844,1
44.107662200927734,-13.500608444213867,6
-34.21816635131836,-1.7270842790603638,2
4.794356346130371,-37.56613540649414,1
41.430782318115234,-14.883191108703613,6
-46.71123123168945,9.268502235412598,10
27.66956901550293,8.605998039245605,0
-5.8629374504089355,0.09820660948753357,12
-25.11168670654297,8.787280082702637,3
-20.59877586364746,11.649922370910645,3
-30.510887145996094,30.48089027404785,5
18.500240325927734,-9.407886505126953,13
-30.309459686279297,28.76640510559082,5
22.352638244628906,-2.72908091545105,0
-7.019124507904053,-23.97089195251465,9
3.682718276977539,5.2254486083984375,8
14.34717845916748,37.73683547973633,7
24.56035614013672,9.609121322631836,0
-0.2016780525445938,7.3941569328308105,12
-5.656042098999023,-1.3043336868286133,12
25.82488250732422,8.34519100189209,0
-5.210564136505127,23.469640731811523,4
26.97216033935547,3.778347969055176,0
-20.363000869750977,10.44389820098877,3
-4.863869667053223,-26.991985321044922,9
-30.419036865234375,28.230575561523438,5
-6.9849419593811035,-24.39320945739746,9
-19.29668426513672,9.452811241149902,3
44.98336410522461,-13.935931205749512,6
-47.076011657714844,10.596518516540527,10
2.72436785697937,-38.25318908691406,1
23.66277313232422,10.819408416748047,0
-6.080298900604248,-28.611167907714844,9
-21.10062026977539,9.537219047546387,3
-22.58563995361328,10.921748161315918,3
-1.3671785593032837,13.467753410339355,15
-34.12828826904297,-3.419062614440918,2
-35.1833610534668,-6.01029634475708,2
24.66523551940918,-23.913745880126953,14
43.55612564086914,-14.259034156799316,6
-18.222591400146484,12.32217025756836,3
45.57890319824219,-15.552977561950684,6
-2.562885046005249,20.719919204711914,4
19.597318649291992,-4.089071273803711,13
-5.291143894195557,-0.5700856447219849,12
25.37729835510254,1.938737154006958,1
-1.9032578468322754,24.778663635253906,4
44.4180793762207,-12.103625297546387,6
23.140262603759766,10.422425270080566,0
-31.591840744018555,28.7139892578125,5
-16.742170333862305,-10.509993553161621,11
-32.05900192260742,-4.883166790008545,2
27.537792205810547,3.3815982341766357,0
-5.753721237182617,-0.569122850894928,12
-31.06569480895996,-6.803839206695557,2
-19.983606338500977,13.220633506774902,3
-46.55518341064453,10.17635440826416,10
25.599258422851562,5.903574466705322,8
13.582825660705566,35.39858627319336,7
6.2797675132751465,-37.812862396240234,1
22.79063606262207,6.5126051902771,0
-30.74744415283203,29.889156341552734,5
1.9819917678833008,-37.59599304199219,1
23.199480056762695,7.2721476554870605,0
4.1838884353637695,-38.18449401855469,1
-31.567096710205078,29.06631088256836,5
-6.400858402252197,-26.048980712890625,9
-4.876532554626465,-26.98077964782715,9
22.876733779907227,6.155749320983887,0
-3.723262310028076,24.572240829467773,4
-18.54523277282715,10.200586318969727,4
-1.535462498664856,24.814029693603516,4
21.59191131591797,7.895845890045166,0
24.975784301757812,8.0769624710083,0
-33.572357177734375,-9.968311309814453,13
-6.881241798400879,0.2178506851196289,12
3.9386301040649414,6.6450324058532715,8
-33.60342025756836,-2.948336124420166,2
-16.22304344177246,-8.867100715637207,11
5.2002854347229,-36.142112731933594,1
-30.603059768676758,-4.170780658721924,2
