Dim1,Dim2,class
-28.819738388061523,-2.3901517391204834,0
-26.07594871520996,4.393958568572998,0
-29.624242782592773,-1.2997621297836304,0
18.43199348449707,36.26410675048828,5
-22.3707218170166,1.6080126762390137,0
19.82463836669922,-4.867900848388672,2
35.100772857666016,-4.008235931396484,3
-29.113327026367188,-1.0232068300247192,0
-30.21426773071289,-1.4536118507385254,0
18.70433235168457,-4.285880088806152,2
36.07157897949219,-1.5326517820358276,3
28.54030990600586,-34.373714447021484,7
16.728771209716797,-3.367798328399658,2
-8.076929092407227,-38.90354537963867,1
3.51637601852417,15.976425170898438,2
-1.999760389328003,21.64227867126465,4
-3.4888360500335693,20.117290496826172,4
19.06401252746582,-2.3681814670562744,2
-28.360857009887695,1.2476035356521606,0
-26.652355194091797,0.7083394527435303,0
-5.056156635284424,-38.40365982055664,1
18.983631134033203,36.97932434082031,5
17.044530868530273,-1.2179865837097168,2
19.1701602935791,-0.43606504797935486,2
18.261432647705078,35.47516632080078,5
-29.676921844482422,28.62564468383789,6
-31.493234634399414,27.744632720947266,6
-12.528229713439941,-36.87377166748047,6
18.923423767089844,-0.6612634658813477,2
6.462199687957764,54.84466552734375,11
17.734539031982422,-2.103904962539673,2
-9.479766845703125,42.4484748840332,12
29.04435920715332,19.955095291137695,8
-6.507035732269287,-39.4408073425293,1
-3.1245691776275635,-19.09801483154297,9
6.478046894073486,54.76056671142578,11
4.63923454284668,54.16837692260742,11
-10.256939888000488,42.135108947753906,12
-4.0259599685668945,-18.572200775146484,9
-21.247989654541016,-0.2716884911060333,0
-2.672970771789551,22.478221893310547,4
18.421106338500977,35.89451599121094,5
19.052705764770508,-3.663975238800049,2
20.824947357177734,-3.613873243331909,2
19.52817153930664,-2.413665533065796,2
-4.334990978240967,20.665674209594727,4
6.458680629730225,53.584930419921875,11
-23.175874710083008,1.1910312175750732,0
14.064501762390137,-19.59937286376953,10
-3.8741071224212646,-18.3116455078125,9
36.008766174316406,-3.8230724334716797,3
-27.630529403686523,-4.881373882293701,0
-17.444101333618164,1.6941373348236084,0
-4.678214073181152,21.617828369140625,5
28.3992977142334,19.721092224121094,8
15.79751968383789,-3.9781687259674072,2
35.578121185302734,-2.947171211242676,3
-9.773881912231445,3.4184582233428955,13
-6.892579555511475,-32.90446090698242,1
-5.143199443817139,-37.70719909667969,1
-25.274091720581055,2.237916946411133,0
6.735357284545898,53.83929443359375,11
-2.947209358215332,-18.962913513183594,9
-23.500396728515625,-3.1731908321380615,0
-5.104344844818115,-38.24403762817383,1
-6.597767353057861,-40.81759262084961,1
36.99868392944336,-3.317965030670166,3
-1.37520432472229,23.20991325378418,4
18.025754928588867,36.23551940917969,5
-28.577665328979492,2.5719528198242188,0
13.24367618560791,-18.943668365478516,10
7.204549312591553,53.964813232421875,11
-31.25530433654785,27.81791114807129,6
-11.011781692504883,2.5997776985168457,13
-34.06260681152344,-25.84334945678711,14
6.03935432434082,54.3662109375,11
-4.0976433753967285,-18.75868797302246,9
-25.613143920898438,-2.9185032844543457,0
8.036118507385254,15.1128568649292,15
18.82395362854004,-5.224011421203613,2
-7.592033863067627,-43.84670639038086,1
7.814482688903809,15.481081008911133,15
18.078603744506836,-3.4105381965637207,2
18.832212448120117,36.476341247558594,5
-3.225369691848755,23.317689895629883,4
18.947023391723633,-0.8271839022636414,2
-8.289776802062988,-42.3557243347168,6
14.628896713256836,-19.744443893432617,10
-26.533388137817383,-0.2792024314403534,0
15.710165977478027,-21.214548110961914,10
-9.580533027648926,41.86674118041992,12
7.7776780128479,15.635510444641113,15
36.39508056640625,-1.850887417793274,3
-2.028975248336792,20.775663375854492,4
-30.6214656829834,28.72858428955078,6
13.862531661987305,-19.075550079345703,10
-32.33927917480469,29.229928970336914,6
-1.318871259689331,20.989627838134766,4
-4.815598964691162,-35.064945220947266,1
-29.371835708618164,-5.259826183319092,0
28.414403915405273,-33.68948745727539,7
-8.357973098754883,-39.62789535522461,1
-8.025081634521484,-39.21238327026367,1
-28.966896057128906,-4.180149555206299,0
28.89118003845215,19.920381546020508,8
-31.429065704345703,27.281980514526367,6
28.813655853271484,-33.4411735534668,7
-25.133384704589844,-6.405176639556885,0
-30.543088912963867,27.892780303955078,6
6.8347487449646,55.13038635253906,11
-6.182463645935059,-32.648902893066406,1
-27.453739166259766,3.7818007469177246,0
-26.833236694335938,2.9621806144714355,0
-10.515182495117188,-36.25426483154297,1
-27.28169822692871,-2.226958990097046,0
-9.804254531860352,2.1513218879699707,13
-34.964271545410156,-25.865589141845703,14
-3.8391971588134766,-18.845077514648438,9
14.214963912963867,-19.898147583007812,10
28.784408569335938,-35.33720779418945,7
-4.895242214202881,20.375001907348633,4
-29.410520553588867,27.801342010498047,6
4.57563591003418,55.76613998413086,11
-25.546459197998047,-3.0473225116729736,0
-34.877586364746094,-25.577342987060547,14
-29.672386169433594,28.406221389770508,6
-26.62301254272461,-4.526712894439697,0
-10.847346305847168,3.561695098876953,13
28.067293167114258,21.25395393371582,8
-23.308101654052734,-3.4850475788116455,0
-29.75583839416504,28.561569213867188,6
