Dim1,Dim2,class
2.6565377712249756,10.086444854736328,0
25.096920013427734,-37.332515716552734,0
-26.298330307006836,28.27068519592285,0
-32.52391815185547,8.899392127990723,5
2.5708765983581543,17.627389907836914,0
23.29497718811035,-40.28284454345703,2
7.31644868850708,-32.73355484008789,3
-24.099851608276367,17.93935775756836,0
-25.411319732666016,27.544761657714844,0
7.21179723739624,-6.906357288360596,2
6.690847873687744,-28.740327835083008,3
-13.631174087524414,26.232606887817383,7
14.488815307617188,-4.559896469116211,2
27.82880401611328,-16.214977264404297,1
3.523648738861084,-0.29575610160827637,2
17.707021713256836,-43.589256286621094,4
-5.654336929321289,0.8106476664543152,4
-11.662217140197754,8.967020988464355,2
-21.153783798217773,24.35120391845703,0
-0.05760684609413147,6.058338165283203,0
8.450776100158691,3.389831781387329,1
7.867705345153809,11.278364181518555,5
8.51998519897461,1.2833307981491089,2
3.6434414386749268,12.025498390197754,2
-2.8518989086151123,13.020462036132812,5
11.392616271972656,-39.9534912109375,6
0.07977062463760376,9.315366744995117,6
-0.8092760443687439,-12.521678924560547,6
15.102121353149414,-10.296320915222168,2
-25.131025314331055,24.121166229248047,11
23.19034767150879,-0.7777732014656067,2
13.440094947814941,-17.620880126953125,12
-7.067091941833496,4.815618515014648,8
14.39777660369873,8.467555046081543,1
16.70949363708496,-2.79643177986145,9
22.069957733154297,-25.34158706665039,11
-17.226688385009766,-13.904504776000977,11
-1.1678194999694824,5.298520088195801,12
32.43405532836914,-10.236565589904785,9
-14.500455856323242,19.905296325683594,0
-22.88542938232422,14.15119743347168,4
-32.74726104736328,8.795616149902344,5
-21.03792381286621,22.289718627929688,2
11.05162239074707,-6.904128551483154,2
3.767238140106201,-7.6013712882995605,2
17.42133903503418,-36.64433288574219,4
-7.383325576782227,25.634817123413086,11
-8.991074562072754,11.074975967407227,0
4.674546718597412,-5.861307144165039,10
14.879636764526367,1.1409512758255005,9
-3.903381109237671,3.087456464767456,3
-32.105369567871094,28.535049438476562,0
10.468038558959961,-32.1232795715332,0
-9.309481620788574,16.28987693786621,5
26.83963394165039,-23.642892837524414,8
3.0805366039276123,20.764644622802734,2
-8.577838897705078,-1.5422872304916382,3
9.40799331665039,-3.3413026332855225,13
13.352730751037598,-10.141376495361328,1
-23.270275115966797,15.665843963623047,1
14.067628860473633,-14.829379081726074,0
17.10008430480957,-34.05488586425781,11
18.027551651000977,-24.274089813232422,9
-7.762057304382324,30.58356475830078,0
10.050642967224121,-8.013916969299316,1
-16.658782958984375,2.42392897605896,1
-18.28561019897461,28.401020050048828,3
7.146236896514893,1.0501954555511475,4
-17.984399795532227,24.7283878326416,5
-13.546276092529297,-22.061248779296875,0
-24.51768684387207,33.544036865234375,10
18.735116958618164,-34.83226013183594,11
-30.639577865600586,20.53493881225586,6
3.8202009201049805,-23.548751831054688,13
