Dim1,Dim2,class
21.960756301879883,-21.818334579467773,0
14.135448455810547,-14.828216552734375,0
16.83112907409668,-22.822465896606445,0
-15.736369132995605,34.853721618652344,5
14.950368881225586,-15.275686264038086,0
9.378663063049316,7.630347728729248,2
-9.150729179382324,-35.7143669128418,3
18.175533294677734,-25.271936416625977,0
19.926616668701172,-23.952434539794922,0
18.67050552368164,19.655122756958008,2
6.0268378257751465,15.718522071838379,3
-36.71070861816406,-7.842648506164551,7
-8.490519523620605,-0.025444505736231804,2
-2.273559808731079,-28.619531631469727,1
15.67796516418457,12.554302215576172,2
11.817793846130371,-12.898362159729004,4
-4.761970520019531,26.889150619506836,4
20.347881317138672,12.319597244262695,2
-12.963142395019531,28.681095123291016,0
21.148681640625,-23.267213821411133,0
-5.39251184463501,-27.854839324951172,1
19.88448715209961,13.153056144714355,5
-1.8086975812911987,22.119487762451172,2
20.834501266479492,16.99962615966797,2
-18.97361946105957,-1.7982983589172363,5
-24.14693260192871,-32.84023666381836,6
-22.77864646911621,-34.770416259765625,6
-24.81488609313965,-32.15012741088867,6
22.656856536865234,17.332639694213867,2
-10.11612319946289,33.74203109741211,11
8.5842866897583,17.433034896850586,2
6.819842338562012,20.0738468170166,12
-8.359297752380371,40.02236557006836,8
10.865118026733398,-31.19910430908203,1
7.220938682556152,8.83745002746582,9
-5.86055326461792,3.009392738342285,11
-9.071070671081543,20.816730499267578,11
7.299323558807373,4.612443447113037,12
-13.51943302154541,-0.8381122946739197,9
21.800445556640625,-24.40142250061035,0
5.296861171722412,25.9786319732666,4
-15.222770690917969,34.87978744506836,5
12.577046394348145,18.764636993408203,2
-20.27625274658203,-34.783878326416016,2
-1.8174713850021362,21.96271324157715,2
7.542803764343262,-3.7694578170776367,4
-7.938016414642334,-29.508880615234375,11
16.009204864501953,10.78395938873291,0
14.365880012512207,23.197952270507812,10
-6.316708087921143,-28.704910278320312,9
-3.47165584564209,21.955730438232422,3
14.928071975708008,-19.972864151000977,0
-12.604466438293457,-5.892362117767334,0
-12.109371185302734,34.3542594909668,5
-12.390027046203613,36.71914291381836,8
2.187117099761963,26.780033111572266,2
-12.597249984741211,24.666908264160156,3
-13.775358200073242,-5.886693954467773,13
5.777939319610596,10.325475692749023,1
-5.656065940856934,-28.5166072845459,1
21.671100616455078,-17.102012634277344,0
15.92065715789795,20.405597686767578,11
8.513569831848145,4.685900688171387,9
12.475157737731934,-14.285956382751465,0
